manufacturer,code,name,start_date,end_date,manufacturer_description,tags,synonyms,coe,type,manufacturer_url,image_path,image_url,stock_type
MOM,MOM-MB131,Marlee,,,"This multi-color is a classic. Red, Yellow and Green, all separated by Obsidian.","""unknown""",,33,rod,https://www.momkasglasseu.com/shop/marlee,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bbd2ce7e79c70e009c321ea/1539124457163/Marlee_MB131.jpg?format=1500w,
MOM,MOM-MB134,XMAS,,,,"""unknown""",,33,rod,https://www.momkasglasseu.com/shop/xmas-mb134,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bd8b589c2241bbd52496d0e/1540928907305/XMAS_MB134.jpg?format=1500w,
MOM,MOM-MB132,Amethyst Ice,,,This multi-color glass consists of two bands of plum harvest and two bands of a cream/white color. This color creates very unique effects in sculptural work; is great for quick canes for coil-pots and inside-out work. This rod makes detail very easy.,"""purple""",,33,rod,https://www.momkasglasseu.com/shop/amethyst-ice,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bb397f702d7bcccfff74903/1613491890167/?format=1500w,
MOM,MOM-MB183,Sweetheart,,,,"""unknown""",,33,rod,https://www.momkasglasseu.com/shop/sweetheart-mb183,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bd8b3a1f950b7e10b56b1e1/1540928419108/Sweetheart_MB183+%282%29.jpg?format=1500w,
MOM,MOM-MB113,Rhapsody in Blue,,,"This multi-color rod contains a symphony of cool hues of blues, emeralds and teals that dance and swirl through the rod. This glass works well inside and out, encased or not and makes a great twistie.","""blue""",,33,rod,https://www.momkasglasseu.com/shop/rhapsody-in-blue-mb113,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bd7e979e79c702ca074b2be/1540876669596/RahpsodyInBlue_MB113+%283%29.jpg?format=1500w,
MOM,MOM-MB1110,Infinity III -,,,"This multi-color glass of vibrant blue and bright yellow is stable in deep encasements, and the yellow appears more lemony. Twisties can be pulled thin and the pattern remains clear. This glass works easily in all applications.","""unknown""",,33,rod,https://www.momkasglasseu.com/shop/infinity-iii,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bbd2dd00d9297548f6d1b12/1539124690510/Infinity3_MB1110.jpg?format=1500w,
MOM,MOM-MB1112,Yellow Submarine,,,,"""yellow""",,33,rod,https://www.momkasglasseu.com/shop/yellow-submarine,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bd8b6a40e2e726f112f0444/1540929189464/YellowSubmarine_MB1112+%284%29.jpg?format=1500w,
MOM,MOM-MB1117,Marlee II,,,"Multi-color rod of classic colors – red, gold and green separated by obsidian. Each of the colors is covered with clear to prevent cracking. Use a cool flame if you want to keep these vivid colors.","""unknown""",,33,rod,https://www.momkasglasseu.com/shop/marlee-ii,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bbd2c80eef1a10ad66e3b5c/1539124353609/Marlee2_MB1117.jpg?format=1500w,
MOM,MOM-MB117,Infinity II (Coral Snake),,,This multi-color glass has eight bands separated by clear. This one we playfully call coral snake. It is a yellow-dark blue-reddish combination that is easy to use and twists well.,"""orange"", ""pink""",,33,rod,https://www.momkasglasseu.com/shop/coral-snake,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bb397f702d7bcccfff7495f/1538496739243/Infinity2_CoralSnake_MB117.jpg?format=1500w,
MOM,MOM-MB116,Infinity,,,"This multi-color glass has eight distinct bands of blues, reds, green and striking colors separated by clear. Easy to use, and makes a great twisty.","""striker""",,33,rod,https://www.momkasglasseu.com/shop/infinity,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bb397f702d7bcccfff74993/1538496747031/Infinity_MB116.jpg?format=1500w,
MOM,MOM-MB112,Moonlight Sonata,,,"This multi-color rod has wonderful hues of blues, reds, whites and greens with a wispy pearly stripe. This glass works great in all applications. Moonlight Sonata makes a fast and beautiful cane when twisted.","""unknown""",,33,rod,https://www.momkasglasseu.com/shop/moonlight-sonata,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bbd266c7817f7e4f5b4891c/1539122799091/MoonlightSonata_MB112.jpg?format=1500w,
MOM,MOM-MB051,Plum Harvest,,,,"""purple""",,33,rod,https://www.momkasglasseu.com/shop/plum-harvest-mb051,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bd7e699104c7b8d713204ae/1540875959998/PlumHarvest_MB051+%285%29.jpg?format=1500w,
MOM,MOM-MB061,Black Rose,,,"An intense black with a dark rose violet undertone. Surface can get a little grey in heavy reducing atmosphere; recommend neutral to oxidizing flame. Black Rose is stable, durable and smooth. Thinning can result in transparent color.","""black"", ""pink"", ""red"", ""reducing""",,33,rod,https://www.momkasglasseu.com/shop/black-rose,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bb397f702d7bcccfff7490d/1538496736901/BlackRose_MB061.jpg?format=1500w,
MOM,MOM-MB062,Obsidian,,,A strong dark cobalt blue that does not thin out. Avoid reducing flame. Neutral flame works best.,"""reducing""",,33,rod,https://www.momkasglasseu.com/shop/obsidian,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5bb397f702d7bcccfff749bd/1538496752699/Obsidian_MB062.jpg?format=1500w,
MOM,MOM-MB064,Black Bird,,,"Black rod with beautiful rich black tone. No reducing problems as long as you work is on an oxygen-rich flame. Stays bright and dense when worked in a deep encasement. It is non-transparent, non-reflective, our darkest and least transparent black. It is a darker black than our other black, Black Rose.","""black"", ""reducing""",,33,rod,https://www.momkasglasseu.com/shop/black-bird-mb064,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/5c76f067c830250339f5a54a/1551298663426/BlackBird_MB064.jpg?format=1500w,
MOM,MOM-2b850295,10 inch labeled sample - multi color only; 40+ colors,,,,"""multicolored""",,33,rod,https://www.momkasglasseu.com/shop/10-inch-labeled-sample-multi-color-rods-only-40-colors,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/61e13009290c4e6467913752/1642147851926/IMG_20200712_174109.jpg?format=1500w,
MOM,MOM-ec7d126d,10 inch labeled sample -solid color only; 40+ colors,,,,"""unknown""",,33,rod,https://www.momkasglasseu.com/shop/20-inch-labeled-sample-solid-color-rods-only-40-colors,,http://static1.squarespace.com/static/5ba1254250a54f3299f2dff5/5bb397f702d7bcccfff748de/61e12fcdce365f0c98fc2068/1642147793128/IMG_20200712_174109.jpg?format=1500w,
MOM,MOM-1dff8904,Silver FlambeMB078,,,,"""gray""",,33,rod,https://www.momkasglasseu.com/shop/nx03o06xb1ayv6j4eiirf60y81x65i,,,
OC,OC-100RW-F,Clear,,,"Clear RainWater is a satiny, clear, glass with crystal droplets embedded throughout the sheet. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""clear""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-rainwater-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/100RW-F.jpg?v=1587744771,
OC,OC-528-1A-F,Sea Green,,,"Sea Green Artique is a cool-leaning, pale green transparent glass with subtle light refraction. Also available in other sheet textures and accessory products. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""green""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/sea-green-artique-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/528-1A-F.jpg?v=1581009631,
OC,OC-OA-3005-9S-F,Licorice Swirl,,,Licorice Swirl OpalArt Fusible offers our deepest black swirled onto a bed of pristine white opal for the ultimate bold contrast in a glass palette. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/licorice-swirl-opalart-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/OA-3005-9S-F.jpg?v=1581009904,
OC,OC-142W-F,Light Purple,,,"Light Purple Waterglass offers a light, warm-leaning purple transparent with subtle movement. Also available in other sheet textures and accessory products. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 22 in Half Sheet: 24 in x 22 in Hobby Sheet: 12 in x 12 in","""purple""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/light-purple-waterglass-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/142W-F.jpg?v=1581009800,
OC,OC-140-8W-F,Pale Purple,,,"Pale Purple Waterglass is a lovely blushing rosé transparent with subtle movement. Also available in other sheet textures, Frit, Noodles, and Stringers. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 22 in Half Sheet: 24 in x 22 in Hobby Sheet: 12 in x 12 in","""purple""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/pale-purple-waterglass-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/140-8W-F.jpg?v=1581009795,
OC,OC-130-8RR-F,Pale Blue Rough Rolled,,,"Pale Blue Rough Rolled offers a pale, icy transparent with textural interest. Also available in other sheet textures, Rods, and Frit. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/pale-blue-rough-rolled-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/130-8RR-F.jpg?v=1581009703,
OC,OC-110-2RR-F,Pale Amber Rough Rolled,,,Transparent Pale Amber Rough Rolled offers subtle warmth and an interesting texture to your work. Available in several other textures and glass accessory products. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""orange"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/pale-amber-rough-rolled-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/110-2RR-F.jpg?v=1581009535,
OC,OC-100K-F,Clear Krinkle,,,"Clear Krinkle offers a glass that is seemingly folded and creased, fracturing backgrounds into slices of color and light. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""clear""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-krinkle-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/100K-F.jpg?v=1581009959,
OC,OC-349-6S-F,"Dark Purple/White, Wispy",,,"Dark Purple/White, Wispy Smooth Fusible is a deep burgundy wine translucent glass with subtle wisps of opal stirred throughout the sheet. Details & Specs Opacity: Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""purple"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/dark-purple-white-wispy-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/349-6S-F.jpg?v=1581009816,
OC,OC-146W-F,Dark Purple,,,"Dark Purple Waterglass is a deep, rich, burgundy wine color with the subtle movement of the Waterglass texture. May require a bubble-squeeze for use in fusing. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 22 in Half Sheet: 24 in x 22 in Hobby Sheet: 12 in x 12 in Fusible Accessories Stringers Noodles","""purple""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/dark-purple-waterglass-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/146W-F.jpg?v=1581009801,
OC,OC-OA-634-52S-F,Blackberry Cream,,,"Blackberry Cream OpalArt Fusible offers hypnotic swirls of cool, purplish blues on a crystal opal base. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""black"", ""purple"", ""white"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/blackberry-cream-opalart-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/OA-634-52S-F.jpg?v=1581009785,
OC,OC-200S-5MM-F,Solid White Opal Double-Thick 5MM,,,Solid White Opal Thin 2MM Fusible is our pristine white solid opalescent glass offered in a thin option for delicate layering and jewelry-making. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Thin (2mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/solid-white-opal-double-thick-5mm-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/200S-2MM-F.jpg?v=1581009926,
OC,OC-523-1S-F,Aquamarine Transparent,,,"Aquamarine is a medium-range blue-green — a lovely, bright hue landing a stair-step above Sea Green and Caribbean in the color group. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/aquamarine-transparent-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/files/523-1S-FAquamarine.jpg?v=1722456945,
OC,OC-532-2S-F,Tropic Blue Transparent,,,Tropic Blue is a medium range warm blue with a bit of steel influence in it to distinguish it within its family. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories,"""blue""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/tropic-blue-transparent-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/files/532-2S-FTropicBlue.jpg?v=1722456778,
OC,OC-222-76S-F,Emerald Green Opal,,,Emerald Green Opal Fusible is a classic emerald green in a solid opalescent sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories,"""green""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/emerald-green-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/files/222-76S-F.jpg?v=1692212065,
OC,OC-222-74S-F,Persian Green Opal,,,"Persian Green Opal Fusible is a mid-range, rich blue-green in a solid opalescent sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit (F1) Frit (F2) Frit (F3) Frit (F5) Frit (F7)","""green""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/persian-green-opal-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/files/222-74S-F_74dab5d7-bcb8-4585-9afc-5e6a122551a9.jpg?v=1693328840,
OC,OC-1009SN-F-MIR,"Black Metallic Iridescent Opalescent , ""Chrome""",,,"Black Metallic Iridescent Opalescent Fusible, ""Chrome"" offers the rich metallic shimmer of our micro-thin iridescent coating flash-fired onto a solid black opal sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in Fusible Accessories Frit","""black"", ""luster"", ""sparkle""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/black-metallic-iridescent-opalescent-chrome-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/1009SN-F_MIR_Chrome.jpg?v=1653415185,
OC,OC-633-8S-F,"White/Navy/Aqua ""South Beach""",,,"White/Navy/Aqua, ""South Beach"" Smooth Fusible has rich contrasts of Navy blue and Aqua transparent color interwoven throughout opal White in this semi-translucent glass. Details & Specs Opacity: Semi-Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""green"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-navy-aqua-south-beach-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/633-8S-F_South_Beach.jpg?v=1653413344,
OC,OC-810-81S-F,White/Ivory,,,White/Ivory Smooth Fusible is a warm and light neutral opalescent glass with subtle variations in color. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""white"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-ivory-smooth-fusible-cr,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Ivory-810-81S-F_b8541ea1-0e82-457f-a322-97cf79bf08b1.jpg?v=1633467946,
OC,OC-833-73S-F,"Deep Aqua/White ""Cyan""",,,"Deep Aqua/White ""Cyan"" Smooth Fusible is a vibrant warm blue with white opal stirred into the sheet. Details & Specs Opacity: Semi- Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""green"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/cyan-deep-aqua-white-smooth-fusible-cr,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Cyan-833-73S-F.jpg?v=1632952479,
OC,OC-816-52S-F,"Khaki/White ""Clay""",,,"Khaki/White ""Clay"" Smooth Fusible is an earthy neutral with subtle shifts in color variegation. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clay-khaki-white-opalescent-smooth-fusible-cr,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Clay-816-52S-F.jpg?v=1632952227,
OC,OC-810-51S-F,"Ivory/White ""Sand""",,,"Ivory/White ""Sand"" Smooth Fusible is a warm neutral opalescent glass with subtle variations in color. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""brown"", ""white"", ""yellow""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/sand-ivory-white-opalescent-smooth-fusible-cr,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Sand-810-51S-F_fc948814-6825-4c0f-9393-f7e67e34700e.jpg?v=1633468245,
OC,OC-Spirit-680-6S-F,Cinder Spirit™,,,Cinder Spirit Fusible offers elegant comets of Charcoal streaking across each opalescent sheet. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/cinder-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Spirit-680-6S-F.jpg?v=1632865283,
OC,OC-Spirit-680-2S-F,Sterling Spirit™,,,Sterling Spirit Fusible provides a more subtle look with soft comets of Pewter streaking across an Opal Base. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""unknown""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/sterling-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/Spirit-680-2S-F.jpg?v=1632950930,
OC,OC-100H-F-IR,Clear Iridescent,,,Clear Hammered Fusible Iridescent offers a shimmering iridescent coating flash-fired onto the ruggedly natural granite texture. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""clear"", ""luster"", ""sparkle""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-iridescent-hammered-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/100H-F-IR.jpg?v=1633977491,
OC,OC-136S-F-IR,Dark Blue Iridescent Transparent,,,Dark Blue Iridescent Transparent Fusible provides a shimmering micro-thin rainbow iridescent coating across a deep cobalt blue transparent sheet. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""blue"", ""luster"", ""sparkle""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/dark-blue-iridescent-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/136S-F-IR.jpg?v=1614811746,
OC,OC-151S-F-IR,Cherry Red IridescentTransparent,,,Cherry Red Iridescent Transparent Fusible offers our micro-thin rainbow metallic coating that has been flash-fired onto a Cherry Red transparent sheet. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""luster"", ""red""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/cherry-red-iridescent-transparent-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/151S-F-IR.jpg?v=1614811747,
OC,OC-307S-F,Clear/White,,,Clear/White Smooth Fusible features slightly more clear than white in this versatile semi-translucent glass. Details & Specs Opacity: Semi-Translucent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""clear"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-white-307s-smooth-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/307S-F.jpg?v=1614811769,
OC,OC-818-54S-F,"White/Gray Taupe, Wispy",,,"White/Gray Taupe, Wispy Fusible is a primarily opalescent glass with a deep taupe stirred into it leaving a gray cast and visible brown streaks. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""gray"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/white-gray-taupe-wispy-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/818-54S-5MM-F.jpg?v=1615321932,
OC,OC-818-56S-F,"White/Dark Bronze ""Gray Blue""",,,"White/Dark Bronze ""Gray Blue"" Fusible is a primarily opalescent glass with a deep Bronze swirled into it that can exhibit areas of gray or blue shadowing. Details & Specs Opacity: Opalescent Process: Continuous Ribbon Texture: Smooth Thickness: Standard (3mm) Variegation: Color-mix Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in","""blue"", ""brown"", ""gray"", ""orange"", ""white""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/gray-blue-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/818-56S-5MM-F_7ac9c09c-78f6-462c-af7e-568e8b6ad6d4.jpg?v=1615321141,
OC,OC-100W-F-IR,Clear Iridescent,,,Clear Waterglass Fusible Iridescent provides our micro-thin metallic coating shimmering across the classic Waterglass surface. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 22 in Half Sheet: 24 in x 22 in Hobby Sheet: 12 in x 12 in,"""clear"", ""luster"", ""sparkle""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-iridescent-waterglass-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/products/100W-F-IR.jpg?v=1633977622,
OC,OC-100G-F-IR,Clear Granite Iridescent,,,Clear Granite Fusible Iridescent offers a shimmering iridescent coating flash-fired onto the ruggedly natural granite texture. May require a bubble-squeeze for use in fusing. Details & Specs Opacity: Transparent Process: Continuous Ribbon Texture: Textured Thickness: Standard (3mm) Variegation: Single Color Usage: Fusible Sheet Sizes Full Sheet: 48 in x 24 in Half Sheet: 24 in x 24 in Hobby Sheet: 12 in x 12 in,"""clear"", ""luster"", ""sparkle""",,96,sheet,https://oceansidecompatible.com/collections/fusible/products/clear-iridescent-granite-fusible,,https://cdn.shopify.com/s/files/1/0306/4043/9428/files/100G-IR.jpg?v=1748557991,
